trade_date,strategy,benchmark
2022-09-27,1.5954569747214107,0.9517956134008194
2022-09-28,1.591647160058206,0.9382983851530489
2022-09-29,1.6094552590493012,0.9385394070860449
2022-09-30,1.6055031758476137,0.9322728368281513
2022-10-10,1.6122857283225962,0.913232104121475
2022-10-11,1.6095503163594145,0.9125090383224873
2022-10-12,1.614489616227959,0.9274523981682333
2022-10-13,1.603587423974467,0.9194986743793685
2022-10-14,1.6089365610243973,0.940708604483008
2022-10-17,1.593720250926275,0.9404675825500121
2022-10-18,1.592355323639053,0.9387804290190407
2022-10-19,1.5843571024844771,0.9245601349722824
2022-10-20,1.5803472054515628,0.9216678717763316
2022-10-21,1.5763901843782682,0.9163653892504218
2022-10-24,1.5847945088014614,0.8927452398168234
2022-10-25,1.5864193703707974,0.888888888888889
2022-10-26,1.5891779950422396,0.8956375030127742
2022-10-27,1.579938082588705,0.8893709327548807
2022-10-28,1.5754545348983553,0.8686430465172331
2022-10-31,1.5611219498487603,0.8592431911303928
2022-11-01,1.5655346688591083,0.8925042178838274
2022-11-02,1.571451195103633,0.9006989636056881
2022-11-03,1.568236955196054,0.893468305615811
2022-11-04,1.5803776080714458,0.9240780911062907
2022-11-07,1.5904105430292,0.9240780911062907
2022-11-08,1.5958134295178386,0.9185345866473849
2022-11-09,1.617617875471713,0.9088937093275488
2022-11-10,1.6218082139592818,0.9038322487346349
2022-11-11,1.6300237559220991,0.9274523981682333
2022-11-14,1.6113960580469096,0.9279344420342251
2022-11-15,1.6187202475159967,0.9460110870089178
2022-11-16,1.6244756963315758,0.9390214509520366
2022-11-17,1.621425274817159,0.9349240780911063
2022-11-18,1.6150664751531214,0.9317907929621596
2022-11-21,1.6049893609629766,0.9238370691732948
2022-11-22,1.604040777746879,0.923355025307303
2022-11-23,1.6092033542304085,0.9240780911062907
2022-11-24,1.615265784335556,0.9197396963123644
2022-11-25,1.6204921127115015,0.9248011569052784
2022-11-28,1.6163118027562895,0.9139551699204627
2022-11-29,1.6171772106031412,0.9419137141479874
2022-11-30,1.6151690317393868,0.9426367799469751
2022-12-01,1.622854017149047,0.9534827669317908
2022-12-02,1.6313827602522857,0.947939262472885
2022-12-05,1.6230080276450547,0.9650518197155941
2022-12-06,1.6086159867728071,0.9705953241744999
2022-12-07,1.606911982382401,0.967703060978549
2022-12-08,1.6150826008227137,0.9698722583755122
2022-12-09,1.6219785815029724,0.9780670040973728
2022-12-12,1.5992383392143716,0.967944082911545
2022-12-13,1.6035984162852017,0.96529284164859
2022-12-14,1.6016428994768235,0.967703060978549
2022-12-15,1.5968304183730218,0.9672210171125573
2022-12-16,1.591167724522572,0.9681851048445409
2022-12-19,1.5792237526587487,0.9542058327307785
2022-12-20,1.5812297960195527,0.9390214509520366
2022-12-21,1.5922549771148033,0.9382983851530489
2022-12-22,1.5985702625929497,0.9402265606170161
2022-12-23,1.5970506203395578,0.9378163412870572
2022-12-26,1.5969915477769177,0.9399855386840202
2022-12-27,1.6009245239004157,0.9513135695348277
2022-12-28,1.5998768848566949,0.948180284405881
2022-12-29,1.5928515903581284,0.9452880212099302
2022-12-30,1.5984981238086926,0.9491443721378646
2023-01-03,1.6016123619561118,0.9517956134008194
2023-01-04,1.601183595844865,0.953000723065799
2023-01-05,1.602209705567983,0.9710773680404916
2023-01-06,1.600247583639194,0.9749337189684261
2023-01-09,1.6149881597320968,0.9809592672933237
2023-01-10,1.611174504167611,0.982405398891299
2023-01-11,1.6184777529928658,0.982405398891299
2023-01-12,1.6219498127940712,0.9838515304892744
2023-01-13,1.6265626322751356,0.9987948903350206
2023-01-16,1.631740795609526,0.9985538684020245
2023-01-17,1.6365920618090315,0.997589780670041
2023-01-18,1.6380395664873573,0.9954205832730778
2023-01-19,1.6353629991286749,1.0021691973969633
2023-01-20,1.6428498347614222,1.007712701855869
2023-01-30,1.650273570766108,1.0134972282477706
2023-01-31,1.6368085129162906,1.0024102193299589
2023-02-01,1.6491745263327946,1.009881899252832
2023-02-02,1.6640659954992976,1.007471679922873
2023-02-03,1.6499631793670062,0.9971077368040491
2023-02-06,1.6302522614224266,0.9833694866232827
2023-02-07,1.6279742532948251,0.9857797059532417
2023-02-08,1.6325401058388476,0.9816823330923115
2023-02-09,1.6326164979655482,0.9946975174740901
2023-02-10,1.6198297497811571,0.9889129910821884
2023-02-13,1.623430454857662,0.9966256929380574
2023-02-14,1.6341217306876565,0.9987948903350206
2023-02-15,1.6295174348933743,0.9920462762111352
2023-02-16,1.6416081164129157,0.985056640154254
2023-02-17,1.6223952380275295,0.9710773680404916
2023-02-20,1.6238752595215062,0.9963846710050616
2023-02-21,1.6214989094258778,0.997589780670041
2023-02-22,1.608679896124663,0.9879489033502049
2023-02-23,1.6126264479554948,0.9879489033502049
2023-02-24,1.6165551958909263,0.9785490479633646
