date,kind,ts_code,name,weight,nav
2026-03-20,weekly,159525.SZ,红利低波ETF富国,0.5318541701218146,1894329.0373788555
2026-03-27,weekly,159985.SZ,豆粕ETF华夏,0.35862465220913653,1856034.8675920519
2026-03-27,weekly,513500.SH,标普500ETF,0.012167716091142542,1856034.8675920519
2026-03-27,weekly,513100.SH,纳指ETF,0.010242339341929432,1856034.8675920519
2026-03-27,weekly,159525.SZ,红利低波ETF富国,0.01743712814572096,1856034.8675920519
2026-04-03,weekly,512800.SH,银行ETF华宝,0.7683596888728564,1835808.1006165738
2026-04-10,weekly,513100.SH,纳指ETF,0.2582664527805047,1817057.3271259256
2026-04-10,weekly,159980.SZ,有色ETF大成,0.22978144643338302,1817057.3271259256
2026-04-17,weekly,513100.SH,纳指ETF,0.15801214371268904,1852548.3209416242
2026-04-17,weekly,159980.SZ,有色ETF大成,0.14216201882764898,1852548.3209416242
2026-04-17,weekly,513500.SH,标普500ETF,0.19565824677292268,1852548.3209416242
